Regiao,Estado,Municipio,Nome da Rua,Numero Rua,Bairro,Cep,Produto,Valor de Venda,Bandeira
SE,RJ,CABO FRIO,RODOVIA AMARAL PEIXOTO,SN,CAMPOS NOVOS,28905000,GASOLINA ADITIVADA,5.89,BRANCA
SE,RJ,CABO FRIO,RODOVIA AMARAL PEIXOTO,SN,CAMPOS NOVOS,28905000,DIESEL,5.99,BRANCA
SE,RJ,CABO FRIO,RODOVIA AMARAL PEIXOTO,SN,CAMPOS NOVOS,28905000,DIESEL S10,6.19,BRANCA
SE,RJ,CABO FRIO,RODOVIA AMARAL PEIXOTO,SN,CAMPOS NOVOS,28905000,ETANOL,4.19,BRANCA
SE,RJ,CABO FRIO,AVENIDA TEIXEIRA E SOUZA,SN,VILA NOVA,28907410,GNV,5.18,RAIZEN
SE,RJ,CABO FRIO,AVENIDA TEIXEIRA E SOUZA,SN,VILA NOVA,28907410,GASOLINA,5.88,RAIZEN
SE,RJ,CABO FRIO,AVENIDA TEIXEIRA E SOUZA,SN,VILA NOVA,28907410,GASOLINA ADITIVADA,5.95,RAIZEN
SE,RJ,CABO FRIO,AVENIDA TEIXEIRA E SOUZA,SN,VILA NOVA,28907410,ETANOL,4.39,RAIZEN
SE,RJ,CABO FRIO,RODOVIA AMARAL PEIXOTO,SN,AQUARIUS,28922150,GNV,4.89,BRANCA
SE,RJ,CABO FRIO,RODOVIA AMARAL PEIXOTO,SN,AQUARIUS,28922150,GASOLINA,5.89,BRANCA
SE,RJ,CABO FRIO,RODOVIA AMARAL PEIXOTO,SN,AQUARIUS,28922150,GASOLINA ADITIVADA,5.89,BRANCA
SE,RJ,CABO FRIO,RODOVIA AMARAL PEIXOTO,SN,AQUARIUS,28922150,DIESEL,5.99,BRANCA
SE,RJ,CABO FRIO,RODOVIA AMARAL PEIXOTO,SN,AQUARIUS,28922150,ETANOL,4.29,BRANCA
SE,RJ,CABO FRIO,AVENIDA JULIA KUBSTCHEK,3,CENTRO,28901970,GNV,5.18,BRANCA
SE,RJ,CABO FRIO,AVENIDA JULIA KUBSTCHEK,3,CENTRO,28901970,GASOLINA,5.78,BRANCA
SE,RJ,CABO FRIO,AVENIDA JULIA KUBSTCHEK,3,CENTRO,28901970,GASOLINA ADITIVADA,5.79,BRANCA
SE,RJ,CABO FRIO,AVENIDA JULIA KUBSTCHEK,3,CENTRO,28901970,DIESEL S10,6.08,BRANCA
SE,RJ,CABO FRIO,AVENIDA JULIA KUBSTCHEK,3,CENTRO,28901970,ETANOL,4.28,BRANCA
S,RS,GUAIBA,RUA SO JOSE,960,CENTRO,92500000,GASOLINA,5.45,IPIRANGA
S,RS,GUAIBA,RODOVIA BR116,13015,JARDIM DOS LAGOS,92714000,GASOLINA,5.46,IPIRANGA
S,RS,GUAIBA,RODOVIA BR116,13015,JARDIM DOS LAGOS,92714000,GASOLINA ADITIVADA,5.66,IPIRANGA
S,RS,GUAIBA,RODOVIA BR116,13015,JARDIM DOS LAGOS,92714000,DIESEL,5.84,IPIRANGA
S,RS,GUAIBA,AVENIDA LUPICINIO RODRIGUES,1126,SANTA RITA,92708240,GASOLINA ADITIVADA,5.79,IPIRANGA
S,RS,GUAIBA,AVENIDA LUPICINIO RODRIGUES,1126,SANTA RITA,92708240,DIESEL,5.79,IPIRANGA
S,RS,GUAIBA,AVENIDA LUPICINIO RODRIGUES,1126,SANTA RITA,92708240,DIESEL S10,5.89,IPIRANGA
S,RS,GUAIBA,AVENIDA LUPICINIO RODRIGUES,1126,SANTA RITA,92708240,ETANOL,4.19,IPIRANGA
S,RS,GUAIBA,RUA VINTE DE SETEMBRO,448,CENTRO,92704570,GASOLINA ADITIVADA,5.65,VIBRA
S,RS,GUAIBA,RUA VINTE DE SETEMBRO,448,CENTRO,92704570,DIESEL S10,5.89,VIBRA
S,RS,GUAIBA,RUA VINTE DE SETEMBRO,448,CENTRO,92704570,ETANOL,3.99,VIBRA
S,RS,GUAIBA,RUA VINTE DE SETEMBRO,448,CENTRO,92704570,GASOLINA,5.45,VIBRA
S,SC,JOINVILLE,RUA DR JOAO COLIN,1809,AMERICA,89204001,GASOLINA,5.79,IPIRANGA
S,SC,JOINVILLE,RUA DR JOAO COLIN,1809,AMERICA,89204001,GASOLINA ADITIVADA,5.99,IPIRANGA
S,SC,JOINVILLE,RUA DR JOAO COLIN,1809,AMERICA,89204001,ETANOL,3.99,IPIRANGA
S,SC,JOINVILLE,RUA MONSENHOR GERCINO,5085,JARIVATUBA,89230325,GASOLINA,5.75,VIBRA
S,SC,JOINVILLE,RUA MONSENHOR GERCINO,5085,JARIVATUBA,89230325,GASOLINA ADITIVADA,5.85,VIBRA
S,SC,JOINVILLE,RUA MONSENHOR GERCINO,5085,JARIVATUBA,89230325,DIESEL S10,6.34,VIBRA
S,SC,JOINVILLE,RUA MONSENHOR GERCINO,5085,JARIVATUBA,89230325,ETANOL,4.39,VIBRA
S,SC,JOINVILLE,RUA WALDOMIRO JOSE BORGES,1030,SANTA CATARINA,89233048,GNV,4.94,BRANCA
S,SC,JOINVILLE,RUA WALDOMIRO JOSE BORGES,1030,SANTA CATARINA,89233048,GASOLINA,5.67,BRANCA
S,SC,JOINVILLE,RUA WALDOMIRO JOSE BORGES,1030,SANTA CATARINA,89233048,GASOLINA ADITIVADA,5.69,BRANCA
S,SC,JOINVILLE,RUA WALDOMIRO JOSE BORGES,1030,SANTA CATARINA,89233048,DIESEL S10,5.89,BRANCA
S,SC,JOINVILLE,RUA WALDOMIRO JOSE BORGES,1030,SANTA CATARINA,89233048,ETANOL,3.88,BRANCA
S,SC,JOINVILLE,RODOVIA BR 101,SN,NOVA BRASILIA,89216501,GASOLINA,5.19,VIBRA
S,SC,JOINVILLE,RODOVIA BR 101,SN,NOVA BRASILIA,89216501,GASOLINA ADITIVADA,5.49,VIBRA
S,SC,JOINVILLE,RODOVIA BR 101,SN,NOVA BRASILIA,89216501,DIESEL,5.5,VIBRA
S,SC,JOINVILLE,RODOVIA BR 101,SN,NOVA BRASILIA,89216501,DIESEL S10,5.6,VIBRA
S,SC,JOINVILLE,RODOVIA BR 101,SN,NOVA BRASILIA,89216501,ETANOL,4.39,VIBRA
SE,SP,GUARUJA,AVENIDA SANTOS DUMONT,3215,JARDIM BOA ESPERANCA,11460005,GASOLINA,6.37,IPIRANGA
SE,SP,GUARUJA,AVENIDA SANTOS DUMONT,3215,JARDIM BOA ESPERANCA,11460005,DIESEL,6.49,IPIRANGA
SE,SP,GUARUJA,AVENIDA SANTOS DUMONT,3215,JARDIM BOA ESPERANCA,11460005,DIESEL S10,6.59,IPIRANGA
SE,SP,GUARUJA,AVENIDA SANTOS DUMONT,3215,JARDIM BOA ESPERANCA,11460005,ETANOL,4.59,IPIRANGA
SE,SP,GUARUJA,AVENIDA DOM PEDRO I,1887,ENSEADA,11400000,GASOLINA,5.24,IPIRANGA
SE,SP,GUARUJA,AVENIDA DOM PEDRO I,1887,ENSEADA,11400000,GASOLINA ADITIVADA,5.54,IPIRANGA
SE,SP,GUARUJA,AVENIDA DOM PEDRO I,1887,ENSEADA,11400000,DIESEL S10,5.89,IPIRANGA
SE,SP,GUARUJA,AVENIDA DOM PEDRO I,1887,ENSEADA,11400000,ETANOL,3.24,IPIRANGA
SE,SP,JACAREI,RODOVIA NILO MAXIMO,400,CENTRO,12307240,GASOLINA,5.25,VIBRA
SE,SP,JACAREI,RODOVIA NILO MAXIMO,400,CENTRO,12307240,GASOLINA ADITIVADA,5.45,VIBRA
SE,SP,JACAREI,RODOVIA NILO MAXIMO,400,CENTRO,12307240,DIESEL,5.59,VIBRA
SE,SP,JACAREI,RODOVIA NILO MAXIMO,400,CENTRO,12307240,ETANOL,3.25,VIBRA
SE,SP,JACAREI,AVENIDA SANTA MARIA,17,PARQUE BRASIL,12328320,GASOLINA,5.19,RAIZEN
SE,SP,JACAREI,AVENIDA SANTA MARIA,17,PARQUE BRASIL,12328320,DIESEL,5.77,RAIZEN
SE,SP,JACAREI,AVENIDA SANTA MARIA,17,PARQUE BRASIL,12328320,ETANOL,3.09,RAIZEN
SE,SP,JACAREI,RUA BARAO DE JACAREI,1396,CENTRO,12308000,GASOLINA,5.25,VIBRA
SE,SP,JACAREI,RUA BARAO DE JACAREI,1396,CENTRO,12308000,GASOLINA ADITIVADA,5.45,VIBRA
SE,SP,JACAREI,RUA BARAO DE JACAREI,1396,CENTRO,12308000,ETANOL,3.25,VIBRA
SE,SP,JACAREI,AVENIDA SIQUEIRA CAMPOS,1199,VILA PINHEIRO,12307000,GASOLINA,5.29,IPIRANGA
SE,SP,JACAREI,AVENIDA SIQUEIRA CAMPOS,1199,VILA PINHEIRO,12307000,GASOLINA ADITIVADA,5.49,IPIRANGA
SE,SP,JACAREI,AVENIDA SIQUEIRA CAMPOS,1199,VILA PINHEIRO,12307000,ETANOL,3.29,IPIRANGA
SE,SP,JACAREI,RODOVIA NILO MAXIMO,3550,SANTO ANTONIO DA BOA VISTA,12315010,GASOLINA,5.29,RAIZEN
SE,SP,JACAREI,RODOVIA NILO MAXIMO,3550,SANTO ANTONIO DA BOA VISTA,12315010,GASOLINA ADITIVADA,5.49,RAIZEN
SE,SP,JACAREI,RODOVIA NILO MAXIMO,3550,SANTO ANTONIO DA BOA VISTA,12315010,DIESEL,5.74,RAIZEN
SE,SP,JACAREI,RODOVIA NILO MAXIMO,3550,SANTO ANTONIO DA BOA VISTA,12315010,DIESEL S10,5.89,RAIZEN
SE,SP,JACAREI,RODOVIA NILO MAXIMO,3550,SANTO ANTONIO DA BOA VISTA,12315010,ETANOL,3.29,RAIZEN
SE,SP,PRAIA GRANDE,AVENIDA PRESIDENTE KENNEDY,9430,JARDIM ALOHA,11702200,GASOLINA,5.49,IPIRANGA
SE,SP,PRAIA GRANDE,AVENIDA PRESIDENTE KENNEDY,9430,JARDIM ALOHA,11702200,DIESEL,6.29,IPIRANGA
SE,SP,PRAIA GRANDE,AVENIDA PRESIDENTE KENNEDY,9430,JARDIM ALOHA,11702200,ETANOL,3.59,IPIRANGA
SE,SP,PRAIA GRANDE,AVENIDA PRESIDENTE KENNEDY,7678,OCIAN,11704100,GASOLINA,5.89,RAIZEN
SE,SP,PRAIA GRANDE,AVENIDA PRESIDENTE KENNEDY,7678,OCIAN,11704100,GASOLINA ADITIVADA,6.29,RAIZEN
SE,SP,PRAIA GRANDE,AVENIDA PRESIDENTE KENNEDY,7678,OCIAN,11704100,DIESEL,6.09,RAIZEN
SE,SP,PRAIA GRANDE,AVENIDA PRESIDENTE KENNEDY,7678,OCIAN,11704100,DIESEL S10,6.25,RAIZEN
SE,SP,PRAIA GRANDE,AVENIDA PRESIDENTE KENNEDY,7678,OCIAN,11704100,ETANOL,3.79,RAIZEN
SE,SP,PRAIA GRANDE,AVENIDA DOUTOR ROBERTO DE ALMEIDA VINHAS,5723,VILA TUPI,11703500,GASOLINA,5.29,BRANCA
SE,SP,PRAIA GRANDE,AVENIDA DOUTOR ROBERTO DE ALMEIDA VINHAS,5723,VILA TUPI,11703500,GASOLINA ADITIVADA,5.34,BRANCA
SE,SP,PRAIA GRANDE,AVENIDA DOUTOR ROBERTO DE ALMEIDA VINHAS,5723,VILA TUPI,11703500,DIESEL S10,5.69,BRANCA
SE,SP,PRAIA GRANDE,AVENIDA DOUTOR ROBERTO DE ALMEIDA VINHAS,5723,VILA TUPI,11703500,ETANOL,3.09,BRANCA
SE,SP,PRAIA GRANDE,AVENIDA DIAMANTINO CRUZ FERREIRA MOURAO,3550,SAMAMBAIA,11712680,DIESEL,5.79,BRANCA
SE,SP,PRAIA GRANDE,AVENIDA DIAMANTINO CRUZ FERREIRA MOURAO,3550,SAMAMBAIA,11712680,DIESEL S10,5.89,BRANCA
SE,SP,PRAIA GRANDE,AVENIDA DIAMANTINO CRUZ FERREIRA MOURAO,3550,SAMAMBAIA,11712680,ETANOL,3.46,BRANCA
SE,SP,PRAIA GRANDE,AVENIDA DIAMANTINO CRUZ FERREIRA MOURAO,3550,SAMAMBAIA,11712680,GASOLINA,5.39,BRANCA
SE,SP,PRAIA GRANDE,AVENIDA DIAMANTINO CRUZ FERREIRA MOURAO,3550,SAMAMBAIA,11712680,GASOLINA ADITIVADA,5.49,BRANCA
SE,SP,SAO BERNARDO DO CAMPO,AVENIDA JOAO FIRMINO,201,JURUBATUBA,9810200,GASOLINA,5.37,BRANCA
SE,SP,SAO BERNARDO DO CAMPO,AVENIDA JOAO FIRMINO,201,JURUBATUBA,9810200,GASOLINA ADITIVADA,5.47,BRANCA
SE,SP,SAO BERNARDO DO CAMPO,AVENIDA JOAO FIRMINO,201,JURUBATUBA,9810200,ETANOL,3.19,BRANCA
SE,SP,SAO BERNARDO DO CAMPO,RUA ALFERES BONILHA,531,VILA MAGNOLIA,9721230,GNV,4.19,VIBRA
SE,SP,SAO BERNARDO DO CAMPO,RUA ALFERES BONILHA,531,VILA MAGNOLIA,9721230,GASOLINA,5.64,VIBRA
SE,SP,SAO BERNARDO DO CAMPO,RUA ALFERES BONILHA,531,VILA MAGNOLIA,9721230,GASOLINA ADITIVADA,5.94,VIBRA
SE,SP,SAO BERNARDO DO CAMPO,RUA ALFERES BONILHA,531,VILA MAGNOLIA,9721230,DIESEL S10,5.94,VIBRA
SE,SP,SAO BERNARDO DO CAMPO,RUA ALFERES BONILHA,531,VILA MAGNOLIA,9721230,ETANOL,2.99,VIBRA
SE,SP,SAO BERNARDO DO CAMPO,AVENIDA PEREIRA BARRETO,550,BAETA NEVES,9751000,GASOLINA,5.57,IPIRANGA
SE,SP,SAO BERNARDO DO CAMPO,AVENIDA PEREIRA BARRETO,550,BAETA NEVES,9751000,GASOLINA ADITIVADA,6.39,IPIRANGA
SE,SP,SAO BERNARDO DO CAMPO,AVENIDA PEREIRA BARRETO,550,BAETA NEVES,9751000,DIESEL S10,6.49,IPIRANGA
SE,SP,SAO BERNARDO DO CAMPO,AVENIDA PEREIRA BARRETO,550,BAETA NEVES,9751000,ETANOL,3.47,IPIRANGA
SE,SP,SAO BERNARDO DO CAMPO,AVENIDA BRIGADEIRO FARIA LIMA,1706,VILA GONCALVES JR,9720000,GASOLINA,5.54,BRANCA
SE,SP,SAO BERNARDO DO CAMPO,AVENIDA BRIGADEIRO FARIA LIMA,1706,VILA GONCALVES JR,9720000,GASOLINA ADITIVADA,5.59,BRANCA
SE,SP,SAO BERNARDO DO CAMPO,AVENIDA BRIGADEIRO FARIA LIMA,1706,VILA GONCALVES JR,9720000,ETANOL,3.67,BRANCA
SE,SP,SAO BERNARDO DO CAMPO,RUA JURUBATUBA,550,CENTRO,9725220,GASOLINA,5.57,IPIRANGA
SE,SP,SAO BERNARDO DO CAMPO,RUA JURUBATUBA,550,CENTRO,9725220,GASOLINA ADITIVADA,6.39,IPIRANGA
SE,SP,SAO BERNARDO DO CAMPO,RUA JURUBATUBA,550,CENTRO,9725220,DIESEL S10,6.49,IPIRANGA
SE,SP,SAO BERNARDO DO CAMPO,RUA JURUBATUBA,550,CENTRO,9725220,ETANOL,3.47,IPIRANGA
SE,SP,SAO BERNARDO DO CAMPO,RUA ALBINO DAMARCHI,31,PQ TERRA NOVA,9820410,GASOLINA,5.09,BRANCA
SE,SP,SAO BERNARDO DO CAMPO,RUA ALBINO DAMARCHI,31,PQ TERRA NOVA,9820410,GASOLINA ADITIVADA,5.19,BRANCA
SE,SP,SAO BERNARDO DO CAMPO,RUA ALBINO DAMARCHI,31,PQ TERRA NOVA,9820410,DIESEL S10,5.89,BRANCA
SE,SP,SAO BERNARDO DO CAMPO,RUA ALBINO DAMARCHI,31,PQ TERRA NOVA,9820410,ETANOL,3.12,BRANCA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA ANDROMEDA,2477,JARDIM SATELITE,12230000,GASOLINA,5.29,VIBRA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA ANDROMEDA,2477,JARDIM SATELITE,12230000,GASOLINA ADITIVADA,5.49,VIBRA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA ANDROMEDA,2477,JARDIM SATELITE,12230000,ETANOL,3.29,VIBRA
SE,SP,SAO JOSE DOS CAMPOS,RUA BENEDITO JULIÃO MACHADO,49,VILA TUPI,12209750,GNV,4.59,BRANCA
SE,SP,SAO JOSE DOS CAMPOS,RUA BENEDITO JULIÃO MACHADO,49,VILA TUPI,12209750,GASOLINA,5.19,BRANCA
SE,SP,SAO JOSE DOS CAMPOS,RUA BENEDITO JULIÃO MACHADO,49,VILA TUPI,12209750,GASOLINA ADITIVADA,5.24,BRANCA
SE,SP,SAO JOSE DOS CAMPOS,RUA BENEDITO JULIÃO MACHADO,49,VILA TUPI,12209750,DIESEL,5.49,BRANCA
SE,SP,SAO JOSE DOS CAMPOS,RUA BENEDITO JULIÃO MACHADO,49,VILA TUPI,12209750,DIESEL S10,5.59,BRANCA
SE,SP,SAO JOSE DOS CAMPOS,RUA BENEDITO JULIÃO MACHADO,49,VILA TUPI,12209750,ETANOL,2.99,BRANCA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA CIDADE JARDIM,920,JARDIM SATÉLITE,12231000,GNV,4.29,VIBRA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA CIDADE JARDIM,920,JARDIM SATÉLITE,12231000,GASOLINA,5.37,VIBRA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA CIDADE JARDIM,920,JARDIM SATÉLITE,12231000,GASOLINA ADITIVADA,5.59,VIBRA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA CIDADE JARDIM,920,JARDIM SATÉLITE,12231000,DIESEL S10,6.19,VIBRA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA CIDADE JARDIM,920,JARDIM SATÉLITE,12231000,ETANOL,3.25,VIBRA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA JOAO BATISTA DE SOUZA SOARES,2.969,JARDIM MORUMBI,12236660,GASOLINA,5.29,BRANCA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA JOAO BATISTA DE SOUZA SOARES,2.969,JARDIM MORUMBI,12236660,GASOLINA ADITIVADA,5.34,BRANCA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA JOAO BATISTA DE SOUZA SOARES,2.969,JARDIM MORUMBI,12236660,DIESEL S10,5.69,BRANCA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA JOAO BATISTA DE SOUZA SOARES,2.969,JARDIM MORUMBI,12236660,ETANOL,3.09,BRANCA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA ANDROMEDA,3510,B DOS EUCALIPTOS,12230001,GASOLINA,5.27,VIBRA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA ANDROMEDA,3510,B DOS EUCALIPTOS,12230001,GASOLINA ADITIVADA,5.37,VIBRA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA DOUTOR NELSON D` AVILA,2160,VILA SANTA TEREZINHA,12245031,GASOLINA,5.49,RAIZEN
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA DOUTOR NELSON D` AVILA,2160,VILA SANTA TEREZINHA,12245031,GASOLINA ADITIVADA,5.89,RAIZEN
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA DOUTOR NELSON D` AVILA,2160,VILA SANTA TEREZINHA,12245031,ETANOL,3.29,RAIZEN
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA IGUAPE,20,CID JARDIM,12230720,GASOLINA,4.99,BRANCA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA IGUAPE,20,CID JARDIM,12230720,GASOLINA ADITIVADA,4.99,BRANCA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA IGUAPE,20,CID JARDIM,12230720,DIESEL S10,5.49,BRANCA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA IGUAPE,20,CID JARDIM,12230720,ETANOL,3.09,BRANCA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA CASSIOPEIA,1024,JD SATELITE,12230010,GASOLINA,5.24,BRANCA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA CASSIOPEIA,1024,JD SATELITE,12230010,GASOLINA ADITIVADA,5.44,BRANCA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA CASSIOPEIA,1024,JD SATELITE,12230010,ETANOL,3.19,BRANCA
NE,PE,RECIFE,AVENIDA ENGENHEIRO ABDIAS DE CARVALHO,1830,PRADO,50630810,GNV,4.24,VIBRA
SE,MG,BELO HORIZONTE,AVENIDA BERNARDO DE VASCONCELOS,2265,SANTA CRUZ,31160440,GASOLINA,5.29,VIBRA
SE,MG,BELO HORIZONTE,AVENIDA BERNARDO DE VASCONCELOS,2265,SANTA CRUZ,31160440,GASOLINA ADITIVADA,5.49,VIBRA
SE,MG,BELO HORIZONTE,AVENIDA BERNARDO DE VASCONCELOS,2265,SANTA CRUZ,31160440,ETANOL,3.29,VIBRA
SE,SP,GUARUJA,RUA OLYMPIA SAMPAIO,14,JARDIM ENSEADA,11443150,GASOLINA,5.79,ALESAT
SE,SP,GUARUJA,RUA OLYMPIA SAMPAIO,14,JARDIM ENSEADA,11443150,GASOLINA ADITIVADA,5.99,ALESAT
SE,SP,GUARUJA,RUA OLYMPIA SAMPAIO,14,JARDIM ENSEADA,11443150,DIESEL S10,6.49,ALESAT
SE,SP,GUARUJA,RUA OLYMPIA SAMPAIO,14,JARDIM ENSEADA,11443150,ETANOL,3.99,ALESAT
NE,MA,IMPERATRIZ,RUA DOM PEDRO II,1751,BACURI,65916280,GASOLINA,5.45,ALESAT
NE,MA,IMPERATRIZ,RUA DOM PEDRO II,1751,BACURI,65916280,GASOLINA ADITIVADA,5.65,ALESAT
NE,MA,IMPERATRIZ,RUA DOM PEDRO II,1751,BACURI,65916280,DIESEL S10,5.99,ALESAT
SE,SP,SAO BERNARDO DO CAMPO,AVENIDA HUMBERTO DE ALENCAR CASTELO BRANCO,3125,ASSUNCAO,9851000,GASOLINA ADITIVADA,5.69,IPIRANGA
NE,MA,IMPERATRIZ,AVENIDA JK,1670,SANTA RITA,65917020,GASOLINA,5.09,IPIRANGA
NE,MA,IMPERATRIZ,AVENIDA JK,1670,SANTA RITA,65917020,DIESEL S10,6.08,IPIRANGA
NE,MA,IMPERATRIZ,AVENIDA JK,1670,SANTA RITA,65917020,ETANOL,4.39,IPIRANGA
SE,SP,PRAIA GRANDE,AVENIDA GUILHERMINA,955,VILA GUILHERMINA,11701500,GASOLINA,5.09,BRANCA
SE,SP,PRAIA GRANDE,AVENIDA GUILHERMINA,955,VILA GUILHERMINA,11701500,ETANOL,3.09,BRANCA
S,SC,CRICIUMA,RUA JOAQUIM NABUCO,344,CENTRO,88802200,GASOLINA,5.79,IPIRANGA
S,SC,CRICIUMA,RUA JOAQUIM NABUCO,344,CENTRO,88802200,GASOLINA ADITIVADA,5.89,IPIRANGA
S,SC,CRICIUMA,RUA JOAQUIM NABUCO,344,CENTRO,88802200,ETANOL,4.39,IPIRANGA
SE,SP,SAO BERNARDO DO CAMPO,RUA GENERAL BERTOLDO KLINGER,20,PAULICEIA,9688000,DIESEL S10,6.29,RAIZEN
SE,SP,SAO BERNARDO DO CAMPO,RUA GENERAL BERTOLDO KLINGER,20,PAULICEIA,9688000,ETANOL,3.59,RAIZEN
SE,SP,SAO BERNARDO DO CAMPO,RUA GENERAL BERTOLDO KLINGER,20,PAULICEIA,9688000,GASOLINA,5.79,RAIZEN
SE,SP,SAO BERNARDO DO CAMPO,RUA GENERAL BERTOLDO KLINGER,20,PAULICEIA,9688000,GASOLINA ADITIVADA,6.39,RAIZEN
SE,SP,POA,AVENIDA BRASIL,700,CALMON VIANA,8561005,GASOLINA,5.57,IPIRANGA
SE,SP,POA,AVENIDA BRASIL,700,CALMON VIANA,8561005,GASOLINA ADITIVADA,5.77,IPIRANGA
SE,SP,POA,AVENIDA BRASIL,700,CALMON VIANA,8561005,DIESEL S10,6.19,IPIRANGA
SE,SP,POA,AVENIDA BRASIL,700,CALMON VIANA,8561005,ETANOL,3.39,IPIRANGA
SE,SP,SAO PAULO,AVENIDA GUARAPIRANGA,597,VILA SOCORRO,4762000,GASOLINA,5.69,IPIRANGA
SE,SP,SAO PAULO,AVENIDA GUARAPIRANGA,597,VILA SOCORRO,4762000,GASOLINA ADITIVADA,5.89,IPIRANGA
SE,SP,SAO PAULO,AVENIDA GUARAPIRANGA,597,VILA SOCORRO,4762000,DIESEL,6.19,IPIRANGA
SE,SP,SAO PAULO,AVENIDA GUARAPIRANGA,597,VILA SOCORRO,4762000,DIESEL S10,6.19,IPIRANGA
SE,SP,SAO PAULO,AVENIDA GUARAPIRANGA,597,VILA SOCORRO,4762000,ETANOL,3.39,IPIRANGA
S,PR,APUCARANA,AVENIDA MINAS GERAIS,2191,VILA NOVA,86804000,GASOLINA,5.79,BRANCA
S,PR,APUCARANA,AVENIDA MINAS GERAIS,2191,VILA NOVA,86804000,DIESEL,5.97,BRANCA
S,PR,APUCARANA,AVENIDA MINAS GERAIS,2191,VILA NOVA,86804000,DIESEL S10,5.99,BRANCA
S,PR,APUCARANA,AVENIDA MINAS GERAIS,2191,VILA NOVA,86804000,ETANOL,3.79,BRANCA
SE,SP,PRAIA GRANDE,AVENIDA MINISTRO MARCOS FREIRE,SN,VILA ANTARTICA,11721000,GASOLINA,5.89,BRANCA
SE,SP,PRAIA GRANDE,AVENIDA MINISTRO MARCOS FREIRE,SN,VILA ANTARTICA,11721000,DIESEL S10,5.99,BRANCA
SE,SP,PRAIA GRANDE,AVENIDA MINISTRO MARCOS FREIRE,SN,VILA ANTARTICA,11721000,ETANOL,3.79,BRANCA
SE,RJ,SAO JOAO DE MERITI,RUA SAO JOAO BATISTA,977,CENTRO,25515520,GNV,4.27,BRANCA
SE,RJ,SAO JOAO DE MERITI,RUA SAO JOAO BATISTA,977,CENTRO,25515520,GASOLINA,5.39,BRANCA
SE,RJ,SAO JOAO DE MERITI,RUA SAO JOAO BATISTA,977,CENTRO,25515520,GASOLINA ADITIVADA,5.49,BRANCA
SE,RJ,SAO JOAO DE MERITI,RUA SAO JOAO BATISTA,977,CENTRO,25515520,ETANOL,3.79,BRANCA
S,SC,CRICIUMA,AVENIDA CENTENARIO,1070,PINHEIRINHO,88804000,GASOLINA,5.99,IPIRANGA
S,SC,CRICIUMA,AVENIDA CENTENARIO,1070,PINHEIRINHO,88804000,GASOLINA ADITIVADA,6.29,IPIRANGA
S,SC,CRICIUMA,AVENIDA CENTENARIO,1070,PINHEIRINHO,88804000,DIESEL S10,6.89,IPIRANGA
SE,MG,BELO HORIZONTE,AVENIDA CRISTIANO MACHADO,9292,MINASLANDIA,31812112,DIESEL,5.69,IPIRANGA
SE,MG,BELO HORIZONTE,AVENIDA CRISTIANO MACHADO,9292,MINASLANDIA,31812112,DIESEL S10,5.79,IPIRANGA
SE,RJ,CABO FRIO,ESTRADA DO CONTORNO,1,CHACARA DO PERO,28905970,GASOLINA,5.98,RAIZEN
SE,RJ,CABO FRIO,ESTRADA DO CONTORNO,1,CHACARA DO PERO,28905970,GASOLINA ADITIVADA,6.09,RAIZEN
SE,RJ,CABO FRIO,ESTRADA DO CONTORNO,1,CHACARA DO PERO,28905970,ETANOL,4.39,RAIZEN
NE,PI,TERESINA,AVENIDA JOAO XXIII,2180,NOIVOS,64045000,GASOLINA,5.29,SABBÁ
NE,PI,TERESINA,AVENIDA JOAO XXIII,2180,NOIVOS,64045000,GASOLINA ADITIVADA,5.69,SABBÁ
NE,PI,TERESINA,AVENIDA JOAO XXIII,2180,NOIVOS,64045000,DIESEL S10,5.89,SABBÁ
NE,PI,TERESINA,AVENIDA JOAO XXIII,2180,NOIVOS,64045000,ETANOL,3.95,SABBÁ
